run,job_id,request_kind,case_id,backend_rank,golden_rank,token_id,actual_logprob,golden_logprob,actual_probability,golden_probability,absolute_probability_error
1,7ff3af48,representative,knowledge-mmlu-04,7,0,356,-0.014564155600965023,-0.013685564510524273,0.9855413887040556,0.9864076570795456,0.0008662683754899758
1,7ff3af48,representative,knowledge-mmlu-04,7,1,426,-5.077064037322998,-5.208998203277588,0.006238197270347035,0.0054671479160141355,0.0007710493543328992
1,7ff3af48,representative,knowledge-mmlu-04,7,2,362,-6.264564037322998,-6.240248203277588,0.0019025426752762112,0.0019493716223688545,4.6828947092643304e-05
1,7ff3af48,representative,knowledge-mmlu-04,7,3,32886,-6.358314037322998,-6.552748203277588,0.00173228481880668,0.0014261907455501248,0.00030609407325655515
1,7ff3af48,representative,knowledge-mmlu-04,7,4,9925,-6.889564037322998,-7.052748203277588,0.001018357710186686,0.0008650284137745697,0.00015332929641211632
1,7ff3af48,representative,knowledge-mmlu-04,7,5,7104,-7.233314037322998,-7.115248203277588,0.0007221237482261715,0.0008126189916046512,9.04952433784797e-05
1,7ff3af48,representative,knowledge-mmlu-04,7,6,423,-7.827064037322998,-7.646498203277588,0.00039879460927880726,0.00047771406096763715,7.891945168882989e-05
1,7ff3af48,representative,knowledge-mmlu-04,7,7,4185,-8.702064514160156,-8.27149772644043,0.0001662422469903657,0.000255702032625347,8.945978563498129e-05
1,7ff3af48,representative,knowledge-mmlu-04,7,8,272,-8.827064514160156,-8.70899772644043,0.000146708268047701,0.00016509364056917203,1.838537252147102e-05
1,7ff3af48,representative,knowledge-mmlu-04,7,9,578,-8.952064514160156,-8.83399772644043,0.0001294695921356467,0.00014569462643870883,1.6225034303062128e-05
1,7ff3af48,representative,knowledge-mmlu-04,7,10,8351,-8.889564514160156,-8.89649772644043,0.0001378196634267512,0.00013686743525825266,9.522281684985268e-07
1,7ff3af48,representative,knowledge-mmlu-04,7,11,330,-9.702064514160156,-9.77149772644043,6.115710492190062e-05,5.70548354899727e-05,4.102269431927922e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,12,10807,-9.639564514160156,-9.83399772644043,6.510139931282136e-05,5.359805775595425e-05,1.1503341556867108e-05
1,7ff3af48,representative,knowledge-mmlu-04,7,13,763,-9.952064514160156,-9.89649772644043,4.762920120355627e-05,5.035071559737455e-05,2.7215143938182814e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,14,3146,-9.889564514160156,-9.89649772644043,5.070102076386949e-05,5.035071559737455e-05,3.5030516649494015e-07
1,7ff3af48,representative,knowledge-mmlu-04,7,15,5220,-9.952064514160156,-10.02149772644043,4.762920120355627e-05,4.443435055760092e-05,3.1948506459553508e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,16,358,-10.202064514160156,-10.14649772644043,3.709365919439513e-05,3.9213176735440904e-05,2.119517541045777e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,17,3072,-10.327064514160156,-10.14649772644043,3.27350393445823e-05,3.9213176735440904e-05,6.478137390858606e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,18,11360,-10.202064514160156,-10.14649772644043,3.709365919439513e-05,3.9213176735440904e-05,2.119517541045777e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,19,13620,-10.264564514160156,-10.45899772644043,3.484626799476597e-05,2.8688972960295417e-05,6.157295034470554e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,20,320,-10.639564514160156,-10.58399772644043,2.3949466398679643e-05,2.5317929775793915e-05,1.3684633771142717e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,21,469,-10.639564514160156,-10.58399772644043,2.3949466398679643e-05,2.5317929775793915e-05,1.3684633771142717e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,22,510,-10.952064514160156,-10.64649772644043,1.752180392220647e-05,2.378399395477506e-05,6.262190032568588e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,23,1102,-10.577064514160156,-10.70899772644043,2.549407427543394e-05,2.234299460699243e-05,3.1510796684415123e-06
1,7ff3af48,representative,knowledge-mmlu-04,7,24,1328,-10.889564514160156,-10.77149772644043,1.8651863185434003e-05,2.098930099617973e-05,2.3374378107457274e-06
1,7ff3af48,representative,knowledge-mmlu-05,0,0,423,-0.11320734024047852,-0.11593034118413925,0.8929654932402992,0.89053725490758,0.0024282383327192125
1,7ff3af48,representative,knowledge-mmlu-05,0,1,356,-3.0702385902404785,-3.0417115688323975,0.046410080544094616,0.04775308681366798,0.0013430062695733644
1,7ff3af48,representative,knowledge-mmlu-05,0,2,362,-3.2577385902404785,-3.2448365688323975,0.038475308148152115,0.03897493355570657,0.0004996254075544521
1,7ff3af48,representative,knowledge-mmlu-05,0,3,426,-4.0077385902404785,-4.026086807250977,0.018174448675590888,0.017844020600287887,0.0003304280753030006
1,7ff3af48,representative,knowledge-mmlu-05,0,4,220,-5.6952385902404785,-5.463586807250977,0.0033619349585542547,0.0042383263889366075,0.0008763914303823528
1,7ff3af48,representative,knowledge-mmlu-05,0,5,9827,-9.41398811340332,-9.369836807250977,8.157496753981049e-05,8.52573006579493e-05,3.6823331181388096e-06
1,7ff3af48,representative,knowledge-mmlu-05,0,6,11325,-9.41398811340332,-9.369836807250977,8.157496753981049e-05,8.52573006579493e-05,3.6823331181388096e-06
1,7ff3af48,representative,knowledge-mmlu-05,0,7,25561,-10.41398811340332,-10.369836807250977,3.000975347212403e-05,3.136440812183203e-05,1.3546546497080027e-06
1,7ff3af48,representative,knowledge-mmlu-05,0,8,40410,-10.41398811340332,-10.432336807250977,3.000975347212403e-05,2.9464134697062082e-05,5.456187750619464e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,9,14469,-10.66398811340332,-10.619836807250977,2.3371619503870004e-05,2.4426625605853915e-05,1.055006101983911e-06
1,7ff3af48,representative,knowledge-mmlu-05,0,10,10807,-10.72648811340332,-10.682336807250977,2.1955604661041688e-05,2.29466911745933e-05,9.910865135516135e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,11,32004,-10.97648811340332,-10.869836807250977,1.7099042102825455e-05,1.902347514963106e-05,1.924433046805606e-06
1,7ff3af48,representative,knowledge-mmlu-05,0,12,294,-11.16398811340332,-11.119836807250977,1.4175603796234925e-05,1.481549734327208e-05,6.398935470371551e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,13,271,-11.35148811340332,-11.182336807250977,1.1751988314867375e-05,1.3917871736348138e-05,2.165883421480763e-06
1,7ff3af48,representative,knowledge-mmlu-05,0,14,11162,-11.28898811340332,-11.244836807250977,1.2509926442443753e-05,1.3074630515687913e-05,5.647040732441595e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,15,578,-11.35148811340332,-11.307336807250977,1.1751988314867375e-05,1.2282478697896916e-05,5.304903830295409e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,16,35,-11.66398811340332,-11.432336807250977,8.59793832235528e-06,1.0839249406955303e-05,2.241311084600023e-06
1,7ff3af48,representative,knowledge-mmlu-05,0,17,320,-11.78898811340332,-11.744836807250977,7.5876539380919266e-06,7.930164272179119e-06,3.42510334087192e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,18,469,-11.85148811340332,-11.807336807250977,7.127941225551668e-06,7.449699907541783e-06,3.21758681990115e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,19,19921,-11.78898811340332,-11.807336807250977,7.5876539380919266e-06,7.449699907541783e-06,1.3795403055014334e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,20,18531,-12.03898811340332,-11.932336807250977,5.909270828660821e-06,6.574337093590371e-06,6.650662649295494e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,21,264,-12.16398811340332,-12.057336807250977,5.2149132028266805e-06,5.801832121640514e-06,5.869189188138331e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,22,29334,-12.22648811340332,-12.119836807250977,4.8989575841738445e-06,5.4503168833199215e-06,5.51359299146077e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,23,22559,-12.28898811340332,-12.182336807250977,4.602144748742057e-06,5.120098876663565e-06,5.179541279215076e-07
1,7ff3af48,representative,knowledge-mmlu-05,0,24,256,-12.47648811340332,-12.244836807250977,3.815312002788188e-06,4.809887767634356e-06,9.945757648461685e-07
1,7ff3af48,representative,knowledge-mmlu-06,1,0,356,-0.007746890652924776,-0.008614876307547092,0.9922830391669197,0.9914221254080451,0.0008609137588746485
1,7ff3af48,representative,knowledge-mmlu-06,1,1,426,-5.590754508972168,-5.526193141937256,0.0037322108155309363,0.003981115821024081,0.00024890500549314435
1,7ff3af48,representative,knowledge-mmlu-06,1,2,362,-5.997004508972168,-5.776193141937256,0.0024861883885643867,0.003100496118911513,0.0006143077303471262
1,7ff3af48,representative,knowledge-mmlu-06,1,3,423,-7.528254508972168,-7.494943141937256,0.0005376759466234057,0.0005558883229248201,1.821237630141438e-05
1,7ff3af48,representative,knowledge-mmlu-06,1,4,35318,-8.153254508972168,-8.088692665100098,0.0002877971952699445,0.0003069908347368465,1.9193639466902042e-05
1,7ff3af48,representative,knowledge-mmlu-06,1,5,220,-8.528254508972168,-8.713692665100098,0.00019779992677514474,0.00016432035274348172,3.347957403166302e-05
1,7ff3af48,representative,knowledge-mmlu-06,1,6,578,-9.653254508972168,-9.713692665100098,6.421623427085164e-05,6.045007954036634e-05,3.7661547304853053e-06
1,7ff3af48,representative,knowledge-mmlu-06,1,7,51815,-10.653254508972168,-10.713692665100098,2.3623832377695325e-05,2.2238341480079205e-05,1.38549089761612e-06
1,7ff3af48,representative,knowledge-mmlu-06,1,8,921,-10.965754508972168,-10.901192665100098,1.7283564983137606e-05,1.8436232627024683e-05,1.1526676438870769e-06
1,7ff3af48,representative,knowledge-mmlu-06,1,9,469,-10.965754508972168,-11.088692665100098,1.7283564983137606e-05,1.5284173677351e-05,1.9993913057866073e-06
1,7ff3af48,representative,knowledge-mmlu-06,1,10,6969,-11.090754508972168,-11.213692665100098,1.5252692563238513e-05,1.3488235928827261e-05,1.7644566344112513e-06
1,7ff3af48,representative,knowledge-mmlu-06,1,11,22083,-11.215754508972168,-11.213692665100098,1.3460453943133081e-05,1.3488235928827261e-05,2.7781985694180084e-08
1,7ff3af48,representative,knowledge-mmlu-06,1,12,1115,-11.653254508972168,-11.463692665100098,8.690722253434382e-06,1.050464870362253e-05,1.8139264501881478e-06
1,7ff3af48,representative,knowledge-mmlu-06,1,13,5838,-11.403254508972168,-11.526192665100098,1.115910826278351e-05,9.868204212449649e-06,1.2909040503338613e-06
1,7ff3af48,representative,knowledge-mmlu-06,1,14,15922,-11.465754508972168,-11.526192665100098,1.0483012071408622e-05,9.868204212449649e-06,6.148078589589734e-07
1,7ff3af48,representative,knowledge-mmlu-06,1,15,13844,-11.528254508972168,-11.713692665100098,9.847878477512612e-06,8.181028636271243e-06,1.6668498412413694e-06
1,7ff3af48,representative,knowledge-mmlu-06,1,16,272,-11.840754508972168,-11.963692665100098,7.204861806115488e-06,6.3713915082576325e-06,8.334702978578554e-07
1,7ff3af48,representative,knowledge-mmlu-06,1,17,763,-11.965754508972168,-11.963692665100098,6.3582682274469715e-06,6.3713915082576325e-06,1.3123280810661023e-08
1,7ff3af48,representative,knowledge-mmlu-06,1,18,1102,-12.153254508972168,-12.026192665100098,5.27118950175482e-06,5.985368411156074e-06,7.141789094012534e-07
1,7ff3af48,representative,knowledge-mmlu-06,1,19,7445,-12.215754508972168,-12.088692665100098,4.951824274513735e-06,5.622733271191154e-06,6.709089966774187e-07
1,7ff3af48,representative,knowledge-mmlu-06,1,20,3402,-12.090754508972168,-12.151192665100098,5.6111520165239985e-06,5.2820690836729156e-06,3.290829328510829e-07
1,7ff3af48,representative,knowledge-mmlu-06,1,21,480,-12.215754508972168,-12.213692665100098,4.951824274513735e-06,4.9620446958855434e-06,1.0220421371808275e-08
1,7ff3af48,representative,knowledge-mmlu-06,1,22,452,-12.340754508972168,-12.338692665100098,4.369969584401582e-06,4.3789890746053125e-06,9.019490203730496e-09
1,7ff3af48,representative,knowledge-mmlu-06,1,23,10913,-12.278254508972168,-12.338692665100098,4.651808408235065e-06,4.3789890746053125e-06,2.728193336297528e-07
1,7ff3af48,representative,knowledge-mmlu-06,1,24,41214,-12.278254508972168,-12.338692665100098,4.651808408235065e-06,4.3789890746053125e-06,2.728193336297528e-07
1,7ff3af48,representative,long-longbench-01,2,0,356,-1.0780303478240967,-1.0637050867080688,0.34026506987912186,0.3451745365931576,0.004909466714035748
1,7ff3af48,representative,long-longbench-01,2,1,423,-1.1405303478240967,-1.1730800867080688,0.31964945146358725,0.30941245488007924,0.010236996583508018
1,7ff3af48,representative,long-longbench-01,2,2,362,-1.9842803478240967,-1.9074550867080688,0.13747951595802457,0.14845771827413415,0.010978202316109575
1,7ff3af48,representative,long-longbench-01,2,3,426,-1.8905303478240967,-1.9543300867080688,0.150991709473411,0.1416593443917546,0.009332365081656413
1,7ff3af48,representative,long-longbench-01,2,4,578,-5.328030586242676,-5.266829967498779,0.004853619390624595,0.00515994185739539,0.0003063224667707951
1,7ff3af48,representative,long-longbench-01,2,5,220,-5.515530586242676,-5.423079967498779,0.0040237918033928,0.00441353215690113,0.0003897403535083298
1,7ff3af48,representative,long-longbench-01,2,6,279,-5.640530586242676,-5.571517467498779,0.0035509838031394293,0.0038047025373736817,0.0002537187342342524
1,7ff3af48,representative,long-longbench-01,2,7,720,-6.296780586242676,-6.094954967498779,0.001842226128416392,0.0022542116512178846,0.00041198552280149255
1,7ff3af48,representative,long-longbench-01,2,8,320,-6.249905586242676,-6.157454967498779,0.0019306364062603165,0.0021176358715004153,0.0001869994652400988
1,7ff3af48,representative,long-longbench-01,2,9,4815,-6.374905586242676,-6.235579967498779,0.0017037806485417839,0.001958493022581223,0.000254712374039439
1,7ff3af48,representative,long-longbench-01,2,10,7104,-6.484280586242676,-6.485579967498779,0.0015272591027299344,0.001525275899626139,1.98320310379539e-06
1,7ff3af48,representative,long-longbench-01,2,11,2052,-6.953030586242676,-6.813704967498779,0.0009557343250114485,0.0010986150174779334,0.00014288069246648494
1,7ff3af48,representative,long-longbench-01,2,12,34676,-6.984280586242676,-6.969954967498779,0.0009263294711309117,0.0009396952217095127,1.3365750578601e-05
1,7ff3af48,representative,long-longbench-01,2,13,19921,-7.406155586242676,-7.235579967498779,0.0006075016988803141,0.0007204893186853492,0.00011298761980503514
1,7ff3af48,representative,long-longbench-01,2,14,510,-7.624905586242676,-7.469954967498779,0.00048814132860478676,0.00056995396275228,8.181263414749326e-05
1,7ff3af48,representative,long-longbench-01,2,15,30848,-7.578030586242676,-7.532454967498779,0.0005115677200902608,0.0005354221978117971,2.3854477721536285e-05
1,7ff3af48,representative,long-longbench-01,2,16,469,-7.656155586242676,-7.594954967498779,0.00047312279880519736,0.000502982606744703,2.9859807939505636e-05
1,7ff3af48,representative,long-longbench-01,2,17,16225,-7.781155586242676,-7.594954967498779,0.0004175294044877414,0.000502982606744703,8.54532022569616e-05
1,7ff3af48,representative,long-longbench-01,2,18,682,-7.843655586242676,-7.657454967498779,0.00039223257668451574,0.0004725084311439475,8.027585445943174e-05
1,7ff3af48,representative,long-longbench-01,2,19,366,-7.718655586242676,-7.688704967498779,0.00044445773751247437,0.0004579708750349911,1.3513137522516748e-05
1,7ff3af48,representative,long-longbench-01,2,20,35,-7.656155586242676,-7.751204967498779,0.00047312279880519736,0.0004302238223959886,4.2898976409208784e-05
1,7ff3af48,representative,long-longbench-01,2,21,314,-7.796780586242676,-7.798079967498779,0.0004110562110631714,0.0004105224391889965,5.337718741749175e-07
1,7ff3af48,representative,long-longbench-01,2,22,2290,-7.937405586242676,-7.891829967498779,0.00035713182514204037,0.0003737849344605863,1.6653109318545906e-05
1,7ff3af48,representative,long-longbench-01,2,23,22559,-8.015530586242676,-7.891829967498779,0.00033029294464435323,0.0003737849344605863,4.349198981623304e-05
1,7ff3af48,representative,long-longbench-01,2,24,34,-7.921780586242676,-7.969954967498779,0.00036275583305140843,0.00034569455303397014,1.706128001743829e-05
1,7ff3af48,representative,long-longbench-02,3,0,426,-1.5492568016052246,-1.5558594465255737,0.21240577481164138,0.2110079546348247,0.0013978201768166942
1,7ff3af48,representative,long-longbench-02,3,1,423,-1.5805068016052246,-1.5714844465255737,0.20587073614214116,0.20773657951778376,0.0018658433756426063
1,7ff3af48,representative,long-longbench-02,3,2,356,-1.6430068016052246,-1.5871094465255737,0.19339765878295376,0.20451592237094882,0.011118263587995059
1,7ff3af48,representative,long-longbench-02,3,3,362,-1.6117568016052246,-1.6183594465255737,0.19953675947507346,0.19822362894150763,0.001313130533565826
1,7ff3af48,representative,long-longbench-02,3,4,220,-2.6742568016052246,-2.7589845657348633,0.06895805887376139,0.06335606963126632,0.005601989242495067
1,7ff3af48,representative,long-longbench-02,3,5,720,-4.080506801605225,-4.133984565734863,0.016898899092928688,0.01601892303734675,0.000879976055581936
1,7ff3af48,representative,long-longbench-02,3,6,4815,-4.490663051605225,-4.548047065734863,0.011213206409661945,0.01058786160391155,0.0006253448057503951
1,7ff3af48,representative,long-longbench-02,3,7,578,-4.756288051605225,-4.753125190734863,0.008597463581519605,0.008624699211214944,2.7235629695339728e-05
1,7ff3af48,representative,long-longbench-02,3,8,320,-4.744569301605225,-4.774609565734863,0.008698807761631434,0.008441379247841283,0.00025742851379015157
1,7ff3af48,representative,long-longbench-02,3,9,7104,-4.928163051605225,-4.880078315734863,0.007239790194930028,0.007596419085138212,0.00035662889020818354
1,7ff3af48,representative,long-longbench-02,3,10,22559,-5.547303676605225,-5.544140815734863,0.0038979532293150305,0.003910301430585877,1.234820127084691e-05
1,7ff3af48,representative,long-longbench-02,3,11,5321,-5.764100551605225,-5.860547065734863,0.003138216758767343,0.002849684291542714,0.000288532467224629
1,7ff3af48,representative,long-longbench-02,3,12,469,-5.637147426605225,-5.911328315734863,0.0035630176930226292,0.002708586638531204,0.0008544310544914254
1,7ff3af48,representative,long-longbench-02,3,13,16225,-6.041444301605225,-6.126172065734863,0.0023781217070339925,0.0021849287367310317,0.00019319297030296083
1,7ff3af48,representative,long-longbench-02,3,14,510,-6.377381801605225,-6.290234565734863,0.0016995669399035623,0.0018543249347470361,0.00015475799484347382
1,7ff3af48,representative,long-longbench-02,3,15,256,-6.322694301605225,-6.344922065734863,0.0017951004428189577,0.0017556395618653067,3.9460880953651016e-05
1,7ff3af48,representative,long-longbench-02,3,16,2057,-6.268006801605225,-6.399609565734863,0.0018960039314436562,0.0016622061287263465,0.00023379780271730972
1,7ff3af48,representative,long-longbench-02,3,17,34676,-6.455506801605225,-6.454297065734863,0.0015718424673513065,0.0015737451321955348,1.9026648442283054e-06
1,7ff3af48,representative,long-longbench-02,3,18,3788,-6.705506801605225,-6.657422065734863,0.0012241521444380868,0.001284453342257693,6.03011978196062e-05
1,7ff3af48,representative,long-longbench-02,3,19,15073,-6.963319301605225,-6.923047065734863,0.0009459514594379681,0.000984824538921029,3.887307948306079e-05
1,7ff3af48,representative,long-longbench-02,3,20,3580,-6.908631801605225,-7.016797065734863,0.000999123861410654,0.0008966929468289116,0.0001024309145817423
1,7ff3af48,representative,long-longbench-02,3,21,1115,-7.088319301605225,-7.118359565734863,0.0008347992329493844,0.0008100945686160488,2.470466433333559e-05
1,7ff3af48,representative,long-longbench-02,3,22,22991,-7.096131801605225,-7.165234565734863,0.0008283027737782709,0.0007729976374388678,5.530513633940305e-05
1,7ff3af48,representative,long-longbench-02,3,23,272,-7.291444301605225,-7.212109565734863,0.0006813432765825826,0.0007375994984226015,5.6256221840018873e-05
1,7ff3af48,representative,long-longbench-02,3,24,14469,-7.361756801605225,-7.305859565734863,0.0006350817662550322,0.0006715919858624947,3.6510219607462546e-05
1,7ff3af48,representative,long-longbench-03,4,0,426,-0.303227961063385,-0.2860219478607178,0.7384307437247118,0.7512461275205723,0.012815383795860447
1,7ff3af48,representative,long-longbench-03,4,1,578,-1.9751029014587402,-2.0516469478607178,0.1387470342361352,0.128523058410606,0.010223975825529225
1,7ff3af48,representative,long-longbench-03,4,2,6914,-4.23291540145874,-4.254772186279297,0.014510026272225912,0.014196324494720929,0.00031370177750498357
1,7ff3af48,representative,long-longbench-03,4,3,720,-4.33447790145874,-4.364147186279297,0.013108716328343257,0.012725503032580519,0.0003832132957627375
1,7ff3af48,representative,long-longbench-03,4,4,320,-4.91260290145874,-4.762584686279297,0.007353323423739101,0.008543498571498291,0.0011901751477591902
1,7ff3af48,representative,long-longbench-03,4,5,2057,-4.86963415145874,-4.887584686279297,0.007676173090976633,0.007539611026583157,0.0001365620643934756
1,7ff3af48,representative,long-longbench-03,4,6,362,-5.10400915145874,-5.102428436279297,0.006072352717119489,0.0060819589676071265,9.606250487637254e-06
1,7ff3af48,representative,long-longbench-03,4,7,7104,-5.07666540145874,-5.137584686279297,0.0062406845352308655,0.005871854971556762,0.00036882956367410326
1,7ff3af48,representative,long-longbench-03,4,8,763,-5.09229040145874,-5.161022186279297,0.006143931689409541,0.005735833597643796,0.00040809809176574514
1,7ff3af48,representative,long-longbench-03,4,9,220,-5.33838415145874,-5.336803436279297,0.004803626375290225,0.004811225544897083,7.599169606857699e-06
1,7ff3af48,representative,long-longbench-03,4,10,41070,-5.41260290145874,-5.440319061279297,0.004460016107280837,0.004338098930511473,0.00012191717676936394
1,7ff3af48,representative,long-longbench-03,4,11,4815,-5.74316930770874,-5.794445037841797,0.003204595813775284,0.0030444194955757224,0.00016017631819956147
1,7ff3af48,representative,long-longbench-03,4,12,1115,-5.76514196395874,-5.842296600341797,0.0031349502822364773,0.0029021698421354417,0.00023278044010103562
1,7ff3af48,representative,long-longbench-03,4,13,20817,-5.95068883895874,-5.973522186279297,0.00260404613203173,0.002545260730027117,5.878540200461276e-05
1,7ff3af48,representative,long-longbench-03,4,14,22559,-6.30713415145874,-6.196178436279297,0.0018232509200872844,0.0020372010729416304,0.000213950152854346
1,7ff3af48,representative,long-longbench-03,4,15,1050,-6.23096227645874,-6.200084686279297,0.0019675576509831146,0.0020292587786431508,6.170112766003613e-05
1,7ff3af48,representative,long-longbench-03,4,16,3146,-6.27588415145874,-6.332897186279297,0.001881127117016729,0.0017768783570170613,0.00010424875999966773
1,7ff3af48,representative,long-longbench-03,4,17,356,-6.44385290145874,-6.418834686279297,0.0015902677169890547,0.0016305552364964645,4.028751950740971e-05
1,7ff3af48,representative,long-longbench-03,4,18,15073,-6.61572790145874,-6.743053436279297,0.0013391396794653425,0.0011790415264643283,0.0001600981530010142
1,7ff3af48,representative,long-longbench-03,4,19,482,-7.01416540145874,-6.942272186279297,0.0008990558494432108,0.0009660720058819305,6.701615643871965e-05
1,7ff3af48,representative,long-longbench-03,4,20,72387,-7.09229040145874,-7.020397186279297,0.0008314907353726405,0.0008934705481213019,6.197981274866132e-05
1,7ff3af48,representative,long-longbench-03,4,21,423,-6.98291540145874,-7.067272186279297,0.0009275949456365386,0.0008525555528644907,7.50393927720479e-05
1,7ff3af48,representative,long-longbench-03,4,22,5810,-7.11572790145874,-7.270397186279297,0.0008122292732334787,0.0006958355625281072,0.00011639371070537152
1,7ff3af48,representative,long-longbench-03,4,23,366,-7.34229040145874,-7.379772186279297,0.0006475656358248307,0.0006237429670209063,2.382266880392441e-05
1,7ff3af48,representative,long-longbench-03,4,24,10771,-7.20166540145874,-7.387584686279297,0.0007453434780588359,0.0006188889607418107,0.00012645451731702517
1,7ff3af48,representative,long-longbench-04,5,0,362,-0.6824368238449097,-0.7292628884315491,0.505383958951127,0.4822643417325521,0.02311961721857486
1,7ff3af48,representative,long-longbench-04,5,1,356,-1.1980618238449097,-1.1198878288269043,0.30177854543951416,0.3263163958631234,0.02453785042360923
1,7ff3af48,representative,long-longbench-04,5,2,423,-2.955874443054199,-2.8855128288269043,0.0520331406581416,0.05582615293375495,0.00379301227561335
1,7ff3af48,representative,long-longbench-04,5,3,578,-2.932436943054199,-2.9480128288269043,0.05326707102952379,0.05244381731259224,0.0008232537169315518
1,7ff3af48,representative,long-longbench-04,5,4,426,-4.639468193054199,-4.594497203826904,0.009662835024147063,0.010107301416082185,0.0004444663919351225
1,7ff3af48,representative,long-longbench-04,5,5,220,-4.905093193054199,-4.916762828826904,0.007408752606458178,0.007322797668863955,8.595493759422281e-05
1,7ff3af48,representative,long-longbench-04,5,6,320,-4.905093193054199,-5.006606578826904,0.007408752606458178,0.0066935789430115945,0.0007151736634465836
1,7ff3af48,representative,long-longbench-04,5,7,7104,-5.084780693054199,-5.162856578826904,0.006190244505071421,0.005725321471868324,0.0004649230332030964
1,7ff3af48,representative,long-longbench-04,5,8,720,-5.541811943054199,-5.440200328826904,0.003919418637046546,0.004338614034215372,0.0004191953971688263
1,7ff3af48,representative,long-longbench-04,5,9,22559,-5.737124443054199,-5.971450328826904,0.003224025828481644,0.002550539614098216,0.0006734862143834282
1,7ff3af48,representative,long-longbench-04,5,10,28206,-5.955874443054199,-6.057387828826904,0.002590577531341577,0.0023405067134933794,0.0002500708178481974
1,7ff3af48,representative,long-longbench-04,5,11,4815,-5.987124443054199,-6.198012828826904,0.002510873839863939,0.0020334674719673126,0.00047740636789662646
1,7ff3af48,representative,long-longbench-04,5,12,763,-6.182436943054199,-6.260512828826904,0.002065388482685854,0.0019102659059723887,0.00015512257671346534
1,7ff3af48,representative,long-longbench-04,5,13,3580,-6.291811943054199,-6.338637828826904,0.001851402270330563,0.001766707156065942,8.469511426462107e-05
1,7ff3af48,representative,long-longbench-04,5,14,6914,-6.635561943054199,-6.401137828826904,0.001312840796070038,0.001659667780574392,0.0003468269845043541
1,7ff3af48,representative,long-longbench-04,5,15,3639,-6.510561943054199,-6.526137828826904,0.0014876435171897844,0.001464651675676351,2.2991841513433356e-05
1,7ff3af48,representative,long-longbench-04,5,16,510,-6.666811943054199,-6.651137828826904,0.0012724489311274614,0.0012925505671497171,2.0101636022255712e-05
1,7ff3af48,representative,long-longbench-04,5,17,330,-6.494936943054199,-6.744887828826904,0.0015110704937793611,0.001176880683997457,0.0003341898097819042
1,7ff3af48,representative,long-longbench-04,5,18,279,-6.807436943054199,-6.885512828826904,0.0011055227896891,0.0010224916576819039,8.30311320071961e-05
1,7ff3af48,representative,long-longbench-04,5,19,2052,-6.823061943054199,-7.073012828826904,0.0010883832474771983,0.0008476753573148446,0.0002407078901623537
1,7ff3af48,representative,long-longbench-04,5,20,1115,-7.244936943054199,-7.104262828826904,0.0007137791600952197,0.0008215951283561575,0.00010781596826093772
1,7ff3af48,representative,long-longbench-04,5,21,16225,-7.119936943054199,-7.229262828826904,0.0008088177510932368,0.0007250551559529021,8.376259514033472e-05
1,7ff3af48,representative,long-longbench-04,5,22,469,-7.244936943054199,-7.276137828826904,0.0007137791600952197,0.0006918524630055886,2.1926697089631156e-05
1,7ff3af48,representative,long-longbench-04,5,23,272,-7.291811943054199,-7.401137828826904,0.0006810928325927471,0.0006105576556479553,7.053517694479187e-05
1,7ff3af48,representative,long-longbench-04,5,24,4194,-7.604311943054199,-7.401137828826904,0.0004982981610883925,0.0006105576556479553,0.00011225949455956276
1,7ff3af48,representative,long-longbench-05,6,0,423,-0.9327057003974915,-0.9373931288719177,0.39348760916623854,0.3916474802483147,0.0018401289179238445
1,7ff3af48,representative,long-longbench-05,6,1,362,-1.7139556407928467,-1.6092681884765625,0.18015176565793573,0.20003394767229274,0.019882182014357014
1,7ff3af48,representative,long-longbench-05,6,2,356,-2.3545806407928467,-2.4686431884765625,0.09493330934554177,0.08469970260591092,0.010233606739630849
1,7ff3af48,representative,long-longbench-05,6,3,426,-2.1983306407928467,-2.5155181884765625,0.11098828311178868,0.08082102083216804,0.030167262279620646
1,7ff3af48,representative,long-longbench-05,6,4,720,-3.8155181407928467,-3.8983306884765625,0.022026298772525786,0.02027572972060201,0.0017505690519237747
